"last_recorded_age","birth_year","animal_id","datetime","found_location","intake_type","intake_condition","animal_type","neutered","sex","breed","color","adopted"
2.0,2012.0,"A671338",2/19/14 11:07 AM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Pointer/Catahoula","White/Brown Brindle","false"
2.0,2012.0,"A671338",2/19/14 11:07 AM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Pointer/Catahoula","White/Brown Brindle","true"
2.0,2012.0,"A671338",1/22/14 4:36 PM,"7817 Imogene Dr in Travis (TX)","Stray","Normal","Dog","Intact","Male","Pointer/Catahoula","White/Brown Brindle","false"
2.0,2012.0,"A671338",1/22/14 4:36 PM,"7817 Imogene Dr in Travis (TX)","Stray","Normal","Dog","Intact","Male","Pointer/Catahoula","White/Brown Brindle","true"
2.0,2012.0,"A671339",1/22/14 4:36 PM,"7817 Imogene Dr in Travis (TX)","Stray","Normal","Dog","Intact","Female","Pointer/Catahoula","White/Yellow Brindle","true"
2.0,2012.0,"A671341",9/19/14 1:52 PM,"Cameron Rd And Mckie Dr in Austin (TX)","Stray","Injured","Dog","Neutered","Male","Dachshund Mix","Black/Tan","false"
2.0,2012.0,"A671344",1/22/14 5:17 PM,"7901 Metropolis in Austin (TX)","Public Assist","Injured","Dog","Intact","Male","Chihuahua Shorthair Mix","Black/Tan","false"
15.0,1999.0,"A671345",1/22/14 5:43 PM,"Austin (TX)","Euthanasia Request","Sick","Cat","Neutered","Male","Domestic Shorthair Mix","Black/White","false"
3.0,2011.0,"A671346",1/22/14 5:52 PM,"1614 West 10Th St in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Jack Russell Terrier Mix","Red Merle/White","false"
2.0,2012.0,"A671348",1/28/14 6:25 PM,"11406 Cozette Dr in Del Valle (TX)","Stray","Normal","Dog","Neutered","Male","Miniature Poodle Mix","White","false"
2.0,2012.0,"A671348",1/28/14 6:25 PM,"11406 Cozette Dr in Del Valle (TX)","Stray","Normal","Dog","Neutered","Male","Miniature Poodle Mix","White","true"
2.0,2012.0,"A671348",1/22/14 6:10 PM,"11406 Cozette Dr in Del Valle (TX)","Stray","Normal","Dog","Intact","Male","Miniature Poodle Mix","White","false"
2.0,2012.0,"A671348",1/22/14 6:10 PM,"11406 Cozette Dr in Del Valle (TX)","Stray","Normal","Dog","Intact","Male","Miniature Poodle Mix","White","true"
0.0,2014.0,"A671349",2/20/14 6:11 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Chihuahua Shorthair/Dachshund","Brown/White","false"
0.0,2014.0,"A671349",2/20/14 6:11 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Chihuahua Shorthair/Dachshund","Brown/White","false"
0.0,2014.0,"A671349",1/22/14 6:19 PM,"615 W Slaughter Ln in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair/Dachshund","Brown/White","false"
0.0,2014.0,"A671349",1/22/14 6:19 PM,"615 W Slaughter Ln in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair/Dachshund","Brown/White","false"
2.0,2012.0,"A671350",1/22/14 6:19 PM,"7301 Metro Center Dr in Austin (TX)","Public Assist","Normal","Dog","Neutered","Female","Pit Bull Mix","Tan/White","true"
0.0,2014.0,"A671351",1/22/14 6:19 PM,"7301 Metro Center Dr in Austin (TX)","Public Assist","Normal","Dog","Neutered","Male","Beagle Mix","Red/White","true"
3.0,2011.0,"A671352",1/22/14 6:27 PM,"Webberwood And Fm 969 in Travis (TX)","Stray","Normal","Dog","Neutered","Male","Labrador Retriever/Chow Chow","Brown","true"
0.0,2014.0,"A671357",1/23/14 12:26 PM,"2200 Willow Creek Dr in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Black","true"
5.0,2009.0,"A671362",1/23/14 10:01 AM,"E. Burton in Manor (TX)","Stray","Normal","Dog","Intact","Male","Labrador Retriever Mix","Chocolate","false"
0.0,2014.0,"A671364",1/27/14 3:30 PM,"4002 River Rd in Austin (TX)","Public Assist","Normal","Dog","Intact","Male","German Shepherd","Brown Brindle","false"
2.0,2012.0,"A671366",1/27/14 3:30 PM,"4002 River Rd in Austin (TX)","Public Assist","Normal","Dog","Intact","Female","Chihuahua Shorthair/Pug","Black","false"
0.0,2014.0,"A671367",1/27/14 3:30 PM,"4002 River Rd in Austin (TX)","Public Assist","Normal","Dog","Intact","Female","Pomeranian/Chihuahua Longhair","Black/Brown","false"
0.0,2014.0,"A671368",1/23/14 11:00 AM,"Montopolis And Ponca in Austin (TX)","Stray","Normal","Dog","Intact","Male","Miniature Pinscher/Chihuahua Shorthair","Chocolate/Tan","false"
2.0,2012.0,"A671370",1/23/14 11:37 AM,"12133 Metric Blvd in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Brown Tabby/White","false"
0.0,2014.0,"A671371",1/23/14 11:40 AM,"5410 Manor Rd in Austin (TX)","Stray","Injured","Cat","Intact","Male","Domestic Longhair Mix","Cream Tabby/White","false"
0.0,2014.0,"A671372",1/23/14 11:37 AM,"12133 Metric Blvd in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Black","false"
5.0,2009.0,"A671373",1/23/14 11:52 AM,"6200 Loyola in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Weimaraner Mix","Gray","false"
0.0,2014.0,"A671374",1/23/14 11:37 AM,"12133 Metric Blvd in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Black","false"
5.0,2009.0,"A671378",1/23/14 12:03 PM,"10710 W Lakeview Dr in Jonestown (TX)","Stray","Normal","Dog","Neutered","Male","Chihuahua Shorthair/Dachshund","Gray/Tan","true"
10.0,2004.0,"A671380",1/23/14 12:20 PM,"1752 Channel Rd. in Austin (TX)","Stray","Sick","Dog","Neutered","Male","Cocker Spaniel Mix","White/Black","false"
3.0,2011.0,"A671381",1/23/14 12:55 PM,"9104 Quail Creek in Austin (TX)","Wildlife","Sick","Other",,,"Raccoon Mix","Gray/Black","false"
0.0,2014.0,"A671382",1/28/14 2:35 PM,"1400 Amber Day Dr in Pflugerville (TX)","Owner Surrender","Normal","Dog","Intact","Male","Pomeranian Mix","Buff","true"
3.0,2011.0,"A671383",1/23/14 1:01 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Male","Domestic Shorthair Mix","Black/White","true"
3.0,2011.0,"A671383",1/23/14 1:01 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Male","Domestic Shorthair Mix","Black/White","false"
3.0,2011.0,"A671383",3/9/14 3:27 PM,"Austin (TX)","Owner Surrender","Sick","Cat","Neutered","Male","Domestic Shorthair Mix","Black/White","true"
3.0,2011.0,"A671383",3/9/14 3:27 PM,"Austin (TX)","Owner Surrender","Sick","Cat","Neutered","Male","Domestic Shorthair Mix","Black/White","false"
2.0,2012.0,"A671390",1/23/14 1:07 PM,"1512 Pheasant Ln in Travis (TX)","Public Assist","Normal","Cat","Neutered","Female","Bengal Mix","Brown Tabby/Black","false"
0.0,2014.0,"A671391",1/23/14 1:12 PM,"106 Reinli in Austin (TX)","Stray","Normal","Dog","Intact","Male","German Shepherd Mix","Brown/White","true"
0.0,2014.0,"A671394",1/23/14 2:35 PM,"8513 Brookfield Dr in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Black","true"
3.0,2011.0,"A671399",1/27/14 10:25 AM,"Austin (TX)","Public Assist","Normal","Dog","Intact","Male","Pit Bull Mix","White/Black","false"
0.0,2014.0,"A671406",1/23/14 3:37 PM,"1200 E Rundberg Ln in Austin (TX)","Stray","Normal","Dog","Intact","Female","Border Collie Mix","Buff/White","true"
0.0,2014.0,"A671409",1/23/14 4:56 PM,"Colony Loop in Austin (TX)","Stray","Normal","Dog","Intact","Male","Vizsla Mix","Red/White","false"
16.0,1998.0,"A671411",1/23/14 5:12 PM,"44Th And Rosedale in Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","Calico","true"
2.0,2012.0,"A671412",1/23/14 5:22 PM,"15008 Fm 812 in Del Valle (TX)","Stray","Normal","Dog","Intact","Female","Labrador Retriever/Border Collie","Black/White","true"
2.0,2012.0,"A671413",1/29/14 6:37 PM,"Austin (TX)","Public Assist","Normal","Dog","Neutered","Male","Boxer/Pit Bull","Red/White","false"
0.0,2014.0,"A671417",1/23/14 6:17 PM,"5925 Jm Holloway Ln in Travis (TX)","Stray","Normal","Dog","Intact","Male","Pit Bull Mix","Tan/White","false"
0.0,2014.0,"A671422",1/24/14 7:40 AM,"Austin (TX)","Public Assist","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Brown Tabby","true"
0.0,2014.0,"A671424",1/28/14 4:56 PM,"Austin (TX)","Owner Surrender","Injured","Dog","Intact","Male","Labrador Retriever","Tan","true"
5.0,2010.0,"A671425",10/22/15 12:23 PM,"Leander (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Redbone Hound Mix","Red/White","true"
5.0,2010.0,"A671425",10/22/15 12:23 PM,"Leander (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Redbone Hound Mix","Red/White","true"
4.0,2010.0,"A671425",10/22/15 12:23 PM,"Leander (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Redbone Hound Mix","Red/White","false"
5.0,2010.0,"A671425",11/8/14 4:45 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Redbone Hound Mix","Red/White","true"
5.0,2010.0,"A671425",11/8/14 4:45 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Redbone Hound Mix","Red/White","true"
4.0,2010.0,"A671425",11/8/14 4:45 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Redbone Hound Mix","Red/White","false"
5.0,2010.0,"A671425",9/20/15 5:10 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Redbone Hound Mix","Red/White","true"
5.0,2010.0,"A671425",9/20/15 5:10 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Redbone Hound Mix","Red/White","true"
4.0,2010.0,"A671425",9/20/15 5:10 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Redbone Hound Mix","Red/White","false"
4.0,2012.0,"A671426",11/8/14 4:45 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","American Staffordshire Terrier/Labrador Retriever","Tan/White","true"
2.0,2012.0,"A671426",11/8/14 4:45 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","American Staffordshire Terrier/Labrador Retriever","Tan/White","false"
3.0,2013.0,"A671426",9/20/15 5:10 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","American Staffordshire Terrier/Labrador Retriever","Tan/White","true"
1.0,2013.0,"A671426",9/20/15 5:10 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","American Staffordshire Terrier/Labrador Retriever","Tan/White","false"
2.0,2012.0,"A671428",11/8/14 4:45 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Swiss Hound/Pit Bull","Tan/White","false"
2.0,2012.0,"A671430",1/24/14 11:27 AM,"2210 E 9Th St Unit C in Austin (TX)","Owner Surrender","Normal","Dog","Intact","Male","Chihuahua Shorthair/Dachshund","Brown","true"
0.0,2014.0,"A671431",1/24/14 11:27 AM,"2210 E 9Th St Unit C in Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","White/Chocolate","false"
0.0,2014.0,"A671432",1/24/14 11:27 AM,"2210 E 9Th St Unit C in Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Black/Brown","false"
0.0,2014.0,"A671433",1/24/14 11:27 AM,"2210 E 9Th St Unit C in Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Tricolor","false"
0.0,2014.0,"A671434",1/24/14 11:27 AM,"2210 E 9Th St Unit C in Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Tricolor","false"
0.0,2014.0,"A671435",1/24/14 11:27 AM,"2210 E 9Th St Unit C in Austin (TX)","Owner Surrender","Normal","Dog","Intact","Male","Chihuahua Shorthair Mix","Brown/Black","false"
0.0,2014.0,"A671436",1/24/14 11:27 AM,"2210 E 9Th St Unit C in Austin (TX)","Owner Surrender","Normal","Dog","Intact","Male","Chihuahua Shorthair Mix","Tricolor","false"
0.0,2014.0,"A671437",1/24/14 11:35 AM,"2014 Northridge Dr in Austin (TX)","Stray","Normal","Cat",,,"Domestic Shorthair Mix","Brown Tabby","false"
2.0,2012.0,"A671438",1/24/14 12:47 PM,"Dessau And Wells Branch in Travis (TX)","Stray","Normal","Dog","Intact","Female","Pit Bull Mix","Blue/White","true"
14.0,2000.0,"A671439",1/24/14 12:59 PM,"Austin (TX)","Euthanasia Request","Sick","Dog","Neutered","Female","Boxer Mix","Tan/White","false"
0.0,2014.0,"A671440",1/24/14 1:14 PM,"10202 Brownie in Austin (TX)","Stray","Sick","Dog","Intact","Male","Pit Bull Mix","Tan","false"
3.0,2011.0,"A671441",10/16/14 11:07 AM,"1107 Estes Ave in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Pit Bull Mix","Black Brindle/White","false"
3.0,2011.0,"A671441",10/16/14 11:07 AM,"1107 Estes Ave in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Pit Bull Mix","Black Brindle/White","true"
3.0,2011.0,"A671441",1/24/14 1:15 PM,"Cameron And Radcliff in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Pit Bull Mix","Black Brindle/White","false"
3.0,2011.0,"A671441",1/24/14 1:15 PM,"Cameron And Radcliff in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Pit Bull Mix","Black Brindle/White","true"
6.0,2008.0,"A671443",1/24/14 1:44 PM,"Austin (TX)","Owner Surrender","Injured","Dog","Intact","Male","Feist/Chihuahua Shorthair","Tan","true"
0.0,2014.0,"A671446",1/24/14 2:24 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","Gray Tabby","false"
0.0,2014.0,"A671447",1/24/14 2:12 PM,"305 E Applegate Dr in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Buff","true"
3.0,2011.0,"A671448",1/24/14 2:54 PM,"Austin (TX)","Public Assist","Normal","Dog","Neutered","Male","Pekingese Mix","Brown/White","false"
0.0,2014.0,"A671449",1/24/14 3:31 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Tortie","false"
2.0,2012.0,"A671450",1/24/14 3:59 PM,"2815 E.71 in Del Valle (TX)","Public Assist","Normal","Dog","Intact","Female","Rat Terrier/Chihuahua Shorthair","Tan/White","false"
2.0,2012.0,"A671451",1/24/14 3:48 PM,"9312 Sprinkle Rd in Travis (TX)","Stray","Injured","Dog","Intact","Male","Pit Bull Mix","Black/White","false"
2.0,2012.0,"A671452",1/24/14 3:48 PM,"9312 Sprinkle Rd in Travis (TX)","Stray","Normal","Dog","Intact","Male","Pit Bull Mix","Black/White","false"
0.0,2014.0,"A671453",1/24/14 4:12 PM,"3214 Hemlock Ave. B in Austin (TX)","Stray","Normal","Dog","Intact","Female","Pit Bull Mix","White/Tan","true"
5.0,2009.0,"A671458",1/24/14 9:51 PM,"3614 Bill Price in Travis (TX)","Stray","Normal","Dog","Intact","Male","German Shepherd","Brown/Black","false"
3.0,2011.0,"A671459",1/24/14 10:05 PM,"6729 Old Quarry Ln in Austin (TX)","Public Assist","Normal","Dog","Neutered","Male","Pit Bull","Brown","false"
0.0,2014.0,"A671469",1/25/14 10:26 AM,"Austin (TX)","Owner Surrender","Other","Cat","Intact","Male","Domestic Shorthair Mix","Blue Cream","false"
0.0,2014.0,"A671470",1/25/14 11:12 AM,"Austin (TX)","Owner Surrender","Sick","Dog","Intact","Male","Chihuahua Shorthair Mix","Black/Tan","false"
3.0,2011.0,"A671472",1/25/14 11:19 AM,"Austin (TX)","Public Assist","Normal","Dog","Intact","Male","Chihuahua Shorthair/Pug","Tan/White","false"
5.0,2009.0,"A671473",1/25/14 11:43 AM,"1420 Webberville Rd in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Chihuahua Shorthair Mix","White/Black","false"
6.0,2008.0,"A671474",1/25/14 11:31 AM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Pit Bull Mix","Red","false"
6.0,2008.0,"A671475",1/25/14 11:31 AM,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Cairn Terrier Mix","Tan","false"
6.0,2008.0,"A671476",1/25/14 12:08 PM,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Female","Russian Blue Mix","Blue","false"
2.0,2012.0,"A671478",1/25/14 12:42 PM,"501 E 8Th in Austin (TX)","Public Assist","Injured","Dog","Neutered","Male","Pit Bull Mix","Brown Brindle","false"
2.0,2012.0,"A671478",1/25/14 12:42 PM,"501 E 8Th in Austin (TX)","Public Assist","Injured","Dog","Neutered","Male","Pit Bull Mix","Brown Brindle","false"
2.0,2012.0,"A671478",5/12/14 12:11 AM,"Nueces & W. 26Th in Austin (TX)","Public Assist","Normal","Dog","Neutered","Male","Pit Bull Mix","Brown Brindle","false"
2.0,2012.0,"A671478",5/12/14 12:11 AM,"Nueces & W. 26Th in Austin (TX)","Public Assist","Normal","Dog","Neutered","Male","Pit Bull Mix","Brown Brindle","false"
3.0,2011.0,"A671479",1/25/14 11:31 AM,"Austin (TX)","Owner Surrender","Normal","Other","Intact","Male","Californian","White/Black","false"
0.0,2014.0,"A671480",1/25/14 12:51 PM,"2000 Holly St in Austin (TX)","Stray","Normal","Dog","Intact","Male","Labrador Retriever Mix","White","false"
0.0,2014.0,"A671481",1/25/14 1:13 PM,"E Riverside Dr & S Pleasant Valley Rd in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Black/Tan","true"
0.0,2014.0,"A671482",1/25/14 1:13 PM,"E Riverside Dr & S Pleasant Valley Rd in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Black/Tan","true"
0.0,2014.0,"A671483",1/25/14 1:10 PM,"12308 Sky Harbor in Del Valle (TX)","Stray","Normal","Dog","Intact","Male","Dachshund/Rat Terrier","White/Chocolate","true"
0.0,2014.0,"A671484",1/25/14 1:33 PM,"Greystone Dr & Hart Ln in Austin (TX)","Stray","Normal","Dog","Intact","Female","Dachshund Mix","Blue Tick/Black","true"
0.0,2014.0,"A671485",1/25/14 1:33 PM,"Greystone Dr & Hart Ln in Austin (TX)","Stray","Normal","Dog","Intact","Female","Dachshund Mix","White/Black","true"
3.0,2011.0,"A671486",1/25/14 1:28 PM,"12101 Dessau Rd in Austin (TX)","Stray","Normal","Dog","Intact","Female","West Highland Mix","White/Tan","true"
4.0,2010.0,"A671487",1/25/14 1:57 PM,"E 2Nd St & Navasota St in Austin (TX)","Stray","Normal","Dog","Intact","Female","Dachshund Mix","Red","true"
20.0,1994.0,"A671488",1/25/14 1:53 PM,"Austin (TX)","Euthanasia Request","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","Black/White","false"
0.0,2014.0,"A671489",1/25/14 2:19 PM,"6800 in Austin (TX)","Stray","Normal","Dog","Intact","Male","German Shepherd Mix","Brown/Black","false"
0.0,2014.0,"A671490",1/25/14 2:28 PM,"2303 Vanderbilt Cir in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Medium Hair Mix","Black/White","false"
12.0,2002.0,"A671491",1/25/14 2:44 PM,"Austin (TX)","Public Assist","Normal","Dog","Neutered","Female","Golden Retriever","Buff","false"
4.0,2010.0,"A671492",1/25/14 2:44 PM,"Westgate Blvd And Bryonhall in Austin (TX)","Stray","Normal","Dog","Intact","Male","Border Terrier Mix","Black/White","false"
2.0,2012.0,"A671493",1/25/14 3:15 PM,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Dachshund Mix","Tan/White","false"
0.0,2014.0,"A671494",1/25/14 3:34 PM,"2201 Barton Springs Rd in Austin (TX)","Stray","Normal","Dog","Intact","Female","Great Pyrenees Mix","White","false"
0.0,2014.0,"A671495",1/25/14 3:34 PM,"2201 Barton Springs Rd in Austin (TX)","Stray","Normal","Dog","Intact","Male","Great Pyrenees Mix","White","true"
2.0,2012.0,"A671503",1/25/14 2:34 PM,"1105 E Cesar Chavez St in Austin (TX)","Stray","Normal","Dog","Intact","Male","Beagle/Dachshund","White/Brown","true"
2.0,2012.0,"A671504",1/25/14 4:27 PM,"1801 Wells Branch Pwk, Bld 24 in Austin (TX)","Stray","Normal","Dog","Intact","Male","Jack Russell Terrier/Dachshund","White/Tan","true"
0.0,2014.0,"A671505",1/25/14 4:43 PM,"Ih 35 And E 6Th in Austin (TX)","Stray","Normal","Cat","Intact","Male","Russian Blue Mix","Blue","true"
0.0,2014.0,"A671507",1/25/14 5:03 PM,"15000 Fm 969 in Austin (TX)","Stray","Normal","Dog","Intact","Male","German Shepherd/Catahoula","Black/Brown Brindle","true"
0.0,2014.0,"A671508",1/25/14 5:24 PM,"13718 Greinert Dr in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Torbie/White","false"
2.0,2012.0,"A671510",1/25/14 6:29 PM,"601 E St Johns in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Flat Coat Retriever Mix","Black","true"
0.0,2014.0,"A671512",1/25/14 10:10 PM,"12614 Maha Loop Rd in Travis (TX)","Stray","Normal","Dog","Intact","Female","Labrador Retriever Mix","Brown","true"
2.0,2012.0,"A671513",1/25/14 10:10 PM,"12614 Maha Loop Rd in Travis (TX)","Stray","Normal","Dog","Intact","Male","Australian Cattle Dog/Labrador Retriever","Brown","true"
2.0,2012.0,"A671514",1/25/14 10:10 PM,"12614 Maha Loop Rd in Travis (TX)","Stray","Normal","Dog","Intact","Male","Australian Cattle Dog Mix","Brown/Red Merle","true"
5.0,2009.0,"A671516",1/26/14 3:12 PM,"Austin (TX)","Public Assist","Normal","Dog","Neutered","Male","Labrador Retriever/Border Collie","Black","false"
0.0,2014.0,"A671517",1/26/14 10:12 PM,"2501 Muirlands Dr. in Austin (TX)","Public Assist","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Brown Tabby/White","false"
0.0,2014.0,"A671519",1/26/14 11:02 AM,"Blair Way And S. 5Th St in Austin (TX)","Stray","Normal","Dog","Intact","Male","Labrador Retriever Mix","Red","true"
3.0,2011.0,"A671521",1/26/14 11:31 AM,"1612 Larkwood Dr in Austin (TX)","Stray","Normal","Cat","Intact","Female","Siamese Mix","White/Black","true"
